SBW_STATN_ID,SBW_STATN_NM,SBW_STATN_NCNAM,SBW_STATN_XCRD,SBW_STATN_YCRD,NEXT_STATN_ID1,NEXT_STATN_NM1,NEXT_STATN_ID2,NEXT_STATN_NM2,BFR_STATN_ID1,BFR_STATN_NM1,BFR_STATN_ID2,BFR_STATN_NM2,TRSF_STATN_ID1,TRSF_ROUTE_ID1,TRSF_STATN_ID2,TRSF_ROUTE_ID2,TRSF_STATN_ID3,TRSF_ROUTE_ID3,ROUTE_NO,SBW_STATN_TRSF_STATN_INFO,SBW_STATN_FOM_INFO,SBW_STATN_PTF_INFO,SBW_STATN_TLROM_INFO,SBW_STATN_CRSG_INFO,SBW_STATN_MTPL_INFO,SBW_STATN_SPT_PBSC_INFO,BIKE_CSTD_CNT,SBW_STATN_ADDR,SBW_STATN_TLNO,SBW_STATN_GFD_INFO,CITY_CD,ROAD_NM_ADDR,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
1545,수원,,311579,518763,0,,0,,1544,매교,0,,184,1,0,0,0,0,100,2,1,2,2,2,0,0,0,경기도 수원시 팔달구 매산로1가 18,1544-7788,0,1000,경기도 수원시 팔달구 덕영대로 944,501,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1606,효창공원앞,,308510,548993,1318,용산,0,,1607,공덕,0,,627,6,0,0,0,0,104,2,1,2,2,2,0,0,0,서울특별시 용산구 용문동 5-157,1544-7788,0,1000,,502,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1607,공덕,,307589,549434,1606,효창공원앞,0,,1608,서강대,0,,529,5,626,6,4002,101,104,2,1,2,2,2,0,0,0,서울특별시 마포구 도화동 25-13,1544-7788,0,1000,서울특별시 마포구 마포대로 92,503,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1608,서강대,,306129,550521,1607,공덕,0,,1609,홍대입구,0,,0,0,0,0,0,0,104,1,1,2,2,2,0,0,0,서울특별시 마포구 노고산동 112-5,1544-7788,0,1000,서울특별시 마포구 서강로 118,504,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1609,홍대입구,,305488,551046,1608,서강대,0,,1612,가좌,0,,239,2,4003,101,0,0,104,2,1,2,2,2,0,0,0,서울특별시 마포구 동교동 190-1,1544-7788,0,1000,서울특별시 마포구 양화로 188,505,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1610,서울역,,309310,550958,0,,0,,1611,신촌,0,,133,1,426,4,4001,101,104,2,2,4,2,1,0,0,0,서울특별시 중구 봉래동2가 122-28,1544-7788,0,1000,서울특별시 중구 통일로 1,506,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1611,신촌,,306750,551362,1610,서울역,0,,1612,가좌,0,,0,0,0,0,0,0,104,1,2,2,1,2,0,0,0,서울특별시 서대문구 신촌동 74-12,1544-7788,1,1000,서울특별시 서대문구 신촌역로 30,507,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1612,가좌,,304335,552371,1611,신촌,1609,홍대입구,1613,디지털미디어시티,0,,0,0,0,0,0,0,104,2,2,2,2,2,0,0,0,서울특별시 서대문구 남가좌동 296-12,1544-7788,0,1000,서울특별시 서대문구 수색로 27,508,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1613,디지털미디어시티,,303077,553373,1612,가좌,0,,1614,수색,0,,618,6,4004,101,0,0,104,2,2,3,2,2,0,0,0,서울특별시 은평구 수색동 37-7,1544-7788,0,1000,서울특별시 은평구 수색로 193,509,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1614,수색,,302658,553750,1613,디지털미디어시티,0,,1615,화전,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,서울특별시 은평구 수색동 81,1544-7788,0,1000,서울특별시 은평구 수색로 261-1,510,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1615,화전,한국항공대,300238,556267,1614,수색,0,,1635,강매,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 덕양구 화전동 183-10,1544-7788,0,1000,경기도 고양시 덕양구 화랑로 53,511,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1616,행신,,297259,557286,1635,강매,0,,1617,능곡,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 덕양구 행신동 812,1544-7788,2,1000,경기도 고양시 덕양구 소원로 114,512,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1617,능곡,,296101,558035,1616,행신,0,,1618,대곡,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 덕양구 토당동 454-3,1544-7788,0,1000,경기도 고양시 덕양구 토당로 35,513,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1618,대곡,,295124,559551,1617,능곡,0,,1619,곡산,0,,315,3,0,0,0,0,104,2,2,3,3,2,0,0,0,경기도 고양시 덕양구 대장동 420-1,1544-7788,0,1000,경기도 고양시 덕양구 대주로 107번길 71-81,514,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1619,곡산,,294449,561070,1618,대곡,0,,1620,백마,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 일산동구 백석동 1185-1,1544-7788,0,1000,경기도 고양시 일산동구 경의로 160,515,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1620,백마,,293823,562460,1619,곡산,0,,1621,풍산,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 일산동구 백석동 92,1544-7788,0,1000,경기도 고양시 일산동구 경의로 318,516,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1621,풍산,애니골,293133,564004,1620,백마,0,,1622,일산,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 일산동구 풍동 1042,1544-7788,0,1000,경기도 고양시 일산동구 경의로 486,517,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1622,일산,,291708,565113,1621,풍산,0,,1623,탄현,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 일산서구 일산동 655-691,1544-7788,1,1000,경기도 고양시 일산서구 경의로 672,518,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1623,탄현,,290942,566442,1622,일산,0,,1636,야당,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 고양시 일산서구 덕이동 238-12,1544-7788,0,1000,경기도 고양시 일산서구 경의로 856,519,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1624,운정,,291510,569938,1636,야당,0,,1625,금릉,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 파주시 야당동 299-4,1544-7788,0,1000,경기도 파주시 운정역길 368,520,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1625,금릉,,291400,572809,1624,운정,0,,1626,금촌,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 파주시 금촌동 605-1,1544-7788,0,1000,경기도 파주시 금릉역로 85,521,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1626,금촌,,292225,574443,1625,금릉,0,,1627,월롱,0,,0,0,0,0,0,0,104,1,2,3,2,1,0,0,0,경기도 파주시 금촌동 329-355,1544-7788,0,1000,경기도 파주시 새꽃로 193,522,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1627,월롱,,293859,577762,1626,금촌,0,,1628,파주,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 파주시 월롱면 위전리 168-3,1544-7788,0,1000,경기도 파주시 월롱면 통일로 980,523,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1628,파주,두원대학,293873,579892,1627,월롱,0,,1629,문산,0,,0,0,0,0,0,0,104,1,2,3,2,2,0,0,0,경기도 파주시 파주읍 봉암리 487-4,1544-7788,0,1000,경기도 파주시 파주읍 주라위길 38,524,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1629,문산,,293492,584230,1628,파주,0,,0,,0,,0,0,0,0,0,0,104,1,2,3,2,2,1,0,0,경기도 파주시 문산읍 문산리 17-14,1544-7788,2,1000,경기도 파주시 문산읍 문산역로 94,525,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1635,강매,,298177,557295,1615,화전,0,,1616,행신,0,,0,0,0,0,0,0,104,1,2,2,2,2,0,0,0,경기도 고양시 덕양구 행신동 1115-1,1544-7788,2,1000,경기도 고양시 덕양구 소원로 202,526,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1636,야당,,290989,568526,1623,탄현,0,,1624,운정,0,,0,0,0,0,0,0,104,1,2,2,2,2,0,0,0,경기도 파주시 야당동 1088,1544-7788,0,1000,경기도 파주시 소리천로 10,527,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1701,기흥,백남준아트센터,321876,519651,1702,강남대,0,,0,,0,,1537,100,0,0,0,0,107,2,2,3,2,2,0,0,0,경기도 용인시 기흥구 구갈동 480-36,031-329-3570,2,1000,경기도 용인시 기흥구 중부대로 468,528,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1702,강남대,,322684,519056,1703,지석,0,,1701,기흥,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 기흥구 구갈동 480-42,031-329-3570,1,1000,경기도 용인시 기흥구 중부대로 578,529,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1703,지석,,323626,519000,1704,어정,0,,1702,강남대,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 기흥구 상하동 401-1,031-329-3570,1,1000,경기도 용인시 기흥구 어정로 28,530,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1704,어정,,324260,519572,1705,동백,0,,1703,지석,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 기흥구 상하동 620-50,031-329-3570,1,1000,경기도 용인시 기흥구 어정로 128,531,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1705,동백,,325050,518917,1706,초당,0,,1704,어정,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 기흥구 중동 1087,031-329-3570,1,1000,경기도 용인시 기흥구 동백죽전대로 314,532,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1706,초당,,325640,517992,1707,삼가,0,,1705,동백,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 기흥구 중동 1090,031-329-3570,1,1000,경기도 용인시 기흥구 동백죽전대로 204,533,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1707,삼가,,326392,515908,1708,시청.용인대,0,,1706,초당,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 삼가동 499-1,031-329-3570,1,1000,경기도 용인시 처인구 중부대로 1098,534,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1708,시청.용인대,,327340,515602,1709,명지대,0,,1707,삼가,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 삼가동 255-15,031-329-3570,1,1000,경기도 용인시 처인구 중부대로 1199-1,535,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1709,명지대,,328354,515440,1710,김량장,0,,1708,시청.용인대,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 역북동 484-10,031-329-3570,1,1000,경기도 용인시 처인구 금학로 241,536,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1710,김량장,,329096,515350,1711,운동장.송담대,0,,1709,명지대,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 김량장동 486-21,031-329-3570,1,1000,경기도 용인시 처인구 금학로 315,537,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1711,운동장.송담대,,330017,515409,1712,고진,0,,1710,김량장,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 김량장동 144-6,031-329-3570,1,1000,경기도 용인시 처인구 금학로 409,538,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1712,고진,,330478,516155,1713,보평,0,,1711,운동장.송담대,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 유방동 1029-8,031-329-3570,1,1000,경기도 용인시 처인구 경안천로 141,539,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1713,보평,,330873,517742,1714,둔전,0,,1712,고진,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 유방동 276-1,031-329-3570,1,1000,경기도 용인시 처인구 경안천로 313,540,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1714,둔전,,330450,518658,1715,전대.에버랜드,0,,1713,보평,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 포곡읍 둔전리 406-93,031-329-3570,1,1000,경기도 용인시 처인구 포곡읍 포곡로 70,541,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1715,전대.에버랜드,,330987,520674,0,,0,,1714,둔전,0,,0,0,0,0,0,0,107,1,2,2,2,2,0,0,0,경기도 용인시 처인구 포곡읍 전대리 192-38,031-329-3570,0,1000,경기도 용인시 처인구 포곡읍 에버랜드로 143,542,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1806,청량리,,316135,553559,1807,회기,0,,0,,0,,125,1,191,104,1509,100,108,2,2,1,2,2,0,0,0,서울특별시 동대문구 전농동 588-1,1544-7788,1,1000,서울특별시 동대문구 왕산로 214,543,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1807,회기,경희대앞,316978,554559,1808,중랑,0,,1806,청량리,0,,124,1,1317,104,0,0,108,2,2,1,2,2,0,0,0,서울특별시 동대문구 휘경동 317-101,1544-7788,1,1000,서울특별시 동대문구 회기로 196,544,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1808,중랑,,318637,555147,1810,상봉,0,,1807,회기,0,,1316,104,0,0,0,0,108,2,2,2,2,1,0,0,0,서울특별시 중랑구 중화동 73-7,1544-7788,0,1000,서울특별시 중랑구 중랑역로 9,545,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1809,광운대,,317394,558338,1810,상봉,0,,0,,0,,0,0,0,0,0,0,108,1,2,3,2,2,0,0,178,서울특별시 노원구 월계동 85,1544-7788,2,1000,서울특별시 노원구 석계로 98-2,546,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1810,상봉,,319376,555333,1811,망우,0,,1808,중랑,1809,광운대,720,7,1390,104,0,0,108,2,2,3,1,2,1,0,0,서울특별시 중랑구 상봉동 100-46,1544-7788,2,1000,서울특별시 중랑구 망우로 297,547,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1811,망우,,319992,555687,1812,신내,0,,1810,상봉,0,,1315,104,0,0,0,0,108,2,2,3,2,2,1,0,0,서울특별시 중랑구 상봉동 172,1544-7788,0,1000,서울특별시 중랑구 망우로 55길 11-10,548,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1812,신내,,321028,557106,1813,갈매,0,,1811,망우,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,서울특별시 중랑구 망우동 320,1544-7788,0,1000,서울특별시 중랑구 신내역로 20,549,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1813,갈매,삼육대,322068,559458,1814,별내,0,,1812,신내,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,경기도 구리시 갈매동 502-39,1544-7788,0,1000,경기도 구리시 경춘북로 229,550,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1814,별내,,323171,560345,1815,퇴계원,0,,1813,갈매,0,,0,0,0,0,0,0,108,1,2,2,2,2,0,0,0,경기도 남양주시 별내동 182-5,1544-7788,0,1000,경기도 남양주시 경춘북로 375,551,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1815,퇴계원,,324647,561008,1816,사릉,0,,1814,별내,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 남양주시 퇴계원면 퇴계원리 218-142,1544-7788,0,1000,경기도 남양주시 퇴계원면 경춘북로 545,552,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1816,사릉,,327560,561296,1817,금곡,0,,1815,퇴계원,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 남양주시 진건읍 사능리 605-3,1544-7788,0,1000,경기도 남양주시 진건읍 진건우회로 63,553,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1817,금곡,,330291,559748,1818,평내호평,0,,1816,사릉,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,경기도 남양주시 금곡동 404-276,1544-7788,0,1000,경기도 남양주시 금곡로 19번길 47,554,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1818,평내호평,,333528,561477,1819,천마산,0,,1817,금곡,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 남양주시 평내동 660,1544-7788,0,1000,경기도 남양주시 경춘로 1375,555,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1819,천마산,,337144,562090,1820,마석,0,,1818,평내호평,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,경기도 남양주시 화도읍 묵현리 320-11,1544-7788,0,1000,경기도 남양주시 화도읍 묵현로 25번길 37,556,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1820,마석,,339460,561383,1821,대성리,0,,1819,천마산,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 남양주시 화도읍 마석우리 222-2,1544-7788,0,1000,경기도 남양주시 화도읍 마석중앙로 107,557,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1821,대성리,,345472,564819,1822,청평,0,,1820,마석,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 가평군 청평면 대성리 393-3,1544-7788,0,1000,경기도 가평군 청평면 경춘로 88,558,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1822,청평,,349651,570492,1823,상천,0,,1821,대성리,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 가평군 청평면 청평리 125-1,1544-7788,0,1000,경기도 가평군 청평면 청평역로 97-33,559,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1823,상천,호명호수,352130,574312,1824,가평,0,,1822,청평,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 가평군 청평면 상천리 1260-1,1544-7788,0,1000,경기도 가평군 청평면 상천역로 29,560,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1824,가평,자라섬.남이섬,357113,579221,1825,굴봉산,0,,1823,상천,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,경기도 가평군 가평읍 달전리 567,1544-7788,0,1000,경기도 가평군 가평읍 문화로 13-42,561,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1825,굴봉산,제이드가든,361265,581150,1826,백양리,0,,1824,가평,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,강원도 춘천시 남산면 백양리 588-30,1544-7788,0,1000,강원도 춘천시 남산면 서백길 192,562,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1826,백양리,엘리시안강촌,364024,581004,1827,강촌,0,,1825,굴봉산,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,강원도 춘천시 남산면 강촌리 680-7,1544-7788,0,1000,강원도 춘천시 남산면 북한강변길 690,563,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1827,강촌,,367972,578196,1828,김유정,0,,1826,백양리,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,강원도 춘천시 남산면 방곡리 409,1544-7788,0,1000,강원도 춘천시 남산면 강촌로 150,564,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1828,김유정,,375042,579586,1829,남춘천,0,,1827,강촌,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,강원도 춘천시 신동면 증리 945-1,1544-7788,0,1000,강원도 춘천시 신동면 김유정로 1435,565,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1829,남춘천,강원대,375890,584644,1830,춘천,0,,1828,김유정,0,,0,0,0,0,0,0,108,1,2,1,2,2,1,0,0,강원도 춘천시 퇴계동 633-2,1544-7788,0,1000,강원도 춘천시 영서로 2260,566,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1830,춘천,한림대,375267,586901,0,,0,,1829,남춘천,0,,0,0,0,0,0,0,108,1,2,2,2,2,1,0,0,강원도 춘천시 근화동 190,1544-7788,2,1000,강원도 춘천시 공지로 591,567,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1910,강남,,314278,544249,1911,양재,0,,0,,0,,222,2,0,0,0,0,109,2,1,2,4,2,0,0,0,서울특별시 강남구 역삼동 858,031-8018-7710,0,1000,서울특별시 강남구 강남대로 396,568,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1911,양재,서초구청,314835,542828,1912,양재시민의숲,0,,1910,강남,0,,342,3,0,0,0,0,109,2,1,2,4,2,0,0,0,서울특별시 서초구 서초동 1366-9,031-8018-7720,0,1000,서울특별시 서초구 남부순환로 2585,569,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1912,양재시민의숲,매헌,315132,541309,1913,청계산입구,0,,1911,양재,0,,0,0,0,0,0,0,109,1,1,2,4,2,0,0,0,서울특별시 서초구 양재동 233-2,031-8018-7730,0,1000,서울특별시 서초구 매헌로 116,570,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1913,청계산입구,,316558,538876,1914,판교,0,,1912,양재시민의숲,0,,0,0,0,0,0,0,109,1,1,2,4,2,0,0,0,서울특별시 서초구 신원동 270-25,031-8018-7740,0,1000,서울특별시 서초구 청계산로 179,571,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1914,판교,,321493,532899,1915,정자,0,,1913,청계산입구,0,,11221,112,0,0,0,0,109,2,1,2,4,2,0,0,0,경기도 성남시 분당구 백현동 19-2,031-8018-7750,0,1000,경기도 성남시 분당구 판교역로 160,572,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1915,정자,,321226,529871,1916,미금,0,,1914,판교,0,,1530,100,0,0,0,0,109,2,1,2,4,2,0,0,0,경기도 성남시 분당구 정자동 95-1,031-8018-7760,0,1000,경기도 성남시 분당구 성남대로 333,573,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1916,미금,분당서울대병원,321248,527930,1917,동천,0,,1915,정자,0,,1531,100,0,0,0,0,109,2,1,2,2,3,0,0,0,경기도 성남시 분당구 금곡동 222,031-8018-7770,0,1000,경기도 성남시 분당구 성남대로 156,574,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1917,동천,,320698,526579,1918,수지구청,0,,1916,미금,0,,0,0,0,0,0,0,109,1,1,2,2,2,0,0,0,경기도 용인시 수지구 동천동 322-3,031-8018-7780,0,1000,경기도 용인시 수지구 신수로 760,575,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1918,수지구청,,319954,524886,1919,성복,0,,1917,동천,0,,0,0,0,0,0,0,109,1,1,2,2,2,0,0,0,경기도 용인시 수지구 풍덕천동 1045,031-8018-7790,0,1000,경기도 용인시 수지구 풍덕천로 120,576,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1919,성복,,318678,523909,1920,상현,0,,1918,수지구청,0,,0,0,0,0,0,0,109,1,1,2,2,2,0,0,0,경기도 용인시 수지구 성복동 720,031-8018-7800,0,1000,경기도 용인시 수지구 수지로 134,577,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1920,상현,,317680,522179,1921,광교중앙(아주대),0,,1919,성복,0,,0,0,0,0,0,0,109,1,1,2,2,2,0,0,0,경기도 용인시 수지구 상현동 502-10,031-8018-7810,0,1000,,578,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1921,광교중앙(아주대),,316107,521143,1922,광교(경기대),0,,1920,상현,0,,0,0,0,0,0,0,109,1,1,1,2,2,0,0,0,경기도 수원시 영통구 이의동 177-18,031-8018-7820,0,1000,,579,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
1922,광교(경기대),,315461,522667,0,,0,,1921,광교중앙(아주대),0,,0,0,0,0,0,0,109,1,2,2,2,2,0,0,0,경기도 수원시 영통구 이의동 742,031-8018-7830,0,1000,,580,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
4001,서울역,,309168,550631,4002,공덕,0,,0,,0,,133,1,426,4,1610,104,101,2,1,1,4,2,0,0,0,서울특별시 용산구 동자동 43-227,1599-7788,2,1000,서울특별시 용산구 청파로 378,581,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
4002,공덕,,307577,549420,4003,홍대입구,0,,4001,서울역,0,,529,5,626,6,1607,104,101,2,1,2,2,2,0,0,0,서울특별시 마포구 도화동 25-13,1599-7788,0,1000,서울특별시 마포구 마포대로 92,582,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
4003,홍대입구,,305356,551147,4004,디지털미디어시티,0,,4002,공덕,0,,239,2,1609,104,0,0,101,2,1,2,4,2,0,0,0,서울특별시 마포구 동교동 190-1,1599-7788,0,1000,서울특별시 마포구 양화로 188,583,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
4004,디지털미디어시티,,302916,553325,4020,마곡나루,0,,4003,홍대입구,0,,618,6,1613,104,0,0,101,2,1,2,4,2,0,0,0,서울특별시 마포구 상암동 1140,1599-7788,2,1000,서울특별시 마포구 성암로 184,584,I,2.01911E+13,2.01912E+13,2.01912E+13,S,ptp_tx_191210144700004000
